combo,replication,week,price,sales,remain_invent
368,1,4,54,104,1666.0
368,1,5,54,66,1600.0
368,1,6,54,58,1542.0
368,1,7,54,117,1425.0
368,1,8,54,212,1213.0
368,1,9,54,82,1131.0
368,1,10,54,105,1026.0
368,1,11,54,166,860.0
368,1,12,54,106,754.0
368,1,13,54,78,676.0
368,1,14,48,203,473.0
368,1,15,36,85,388.0
368,1,16,85680,98088,0.1264986542696354
369,0,1,60,147,1853.0
369,0,2,60,149,1704.0
369,0,3,60,135,1569.0
369,0,4,54,194,1375.0
369,0,5,54,164,1211.0
369,0,6,54,175,1036.0
369,0,7,54,154,882.0
369,0,8,54,126,756.0
369,0,9,54,170,586.0
369,0,10,54,217,369.0
369,0,11,54,168,201.0
369,0,12,54,195,6.0
369,0,13,54,6,0.0
369,0,14,54,0,0.0
369,0,15,54,0,0.0
369,0,16,110586,120000,0.07845
369,1,1,60,146,1854.0
369,1,2,60,164,1690.0
369,1,3,60,172,1518.0
369,1,4,54,201,1317.0
369,1,5,54,250,1067.0
369,1,6,54,217,850.0
369,1,7,54,204,646.0
369,1,8,54,260,386.0
369,1,9,54,191,195.0
369,1,10,54,195,0.0
369,1,11,54,0,0.0
369,1,12,54,0,0.0
369,1,13,54,0,0.0
369,1,14,54,0,0.0
369,1,15,54,0,0.0
369,1,16,110892,120000,0.0758999999999999
370,0,1,60,89,1911.0
370,0,2,60,104,1807.0
370,0,3,60,112,1695.0
370,0,4,54,53,1642.0
370,0,5,54,62,1580.0
370,0,6,54,30,1550.0
370,0,7,54,157,1393.0
370,0,8,54,52,1341.0
370,0,9,54,99,1242.0
370,0,10,54,109,1133.0
370,0,11,54,67,1066.0
370,0,12,54,102,964.0
370,0,13,48,146,818.0
370,0,14,48,136,682.0
370,0,15,48,129,553.0
370,0,16,77502,92256,0.1599245577523412
370,1,1,60,113,1887.0
370,1,2,60,93,1794.0
370,1,3,60,98,1696.0
370,1,4,54,162,1534.0
370,1,5,54,177,1357.0
370,1,6,54,137,1220.0
370,1,7,54,130,1090.0
370,1,8,54,122,968.0
370,1,9,54,185,783.0
370,1,10,54,157,626.0
370,1,11,54,110,516.0
370,1,12,54,175,341.0
370,1,13,48,311,30.0
370,1,14,48,30,0.0
370,1,15,48,0,0.0
370,1,16,107778,111702,0.0351291830047806
371,0,1,60,110,1890.0
371,0,2,60,121,1769.0
371,0,3,60,103,1666.0
371,0,4,54,100,1566.0
371,0,5,54,78,1488.0
371,0,6,54,142,1346.0
371,0,7,54,130,1216.0
371,0,8,54,209,1007.0
371,0,9,54,126,881.0
371,0,10,54,136,745.0
371,0,11,54,137,608.0
371,0,12,54,227,381.0
371,0,13,48,233,148.0
371,0,14,48,148,0.0
371,0,15,48,0,0.0
371,0,16,107718,112344,0.0411770989104892
371,1,1,60,106,1894.0
371,1,2,60,163,1731.0
371,1,3,60,97,1634.0
371,1,4,54,94,1540.0
371,1,5,54,68,1472.0
371,1,6,54,124,1348.0
371,1,7,54,187,1161.0
371,1,8,54,83,1078.0
371,1,9,54,147,931.0
371,1,10,54,107,824.0
371,1,11,54,126,698.0
371,1,12,54,130,568.0
371,1,13,48,260,308.0
371,1,14,48,218,90.0
371,1,15,36,90,0.0
371,1,16,105708,108636,0.0269523914724401
372,0,1,60,139,1861.0
372,0,2,60,133,1728.0
372,0,3,60,192,1536.0
372,0,4,54,161,1375.0
372,0,5,54,150,1225.0
372,0,6,54,253,972.0
372,0,7,54,126,846.0
372,0,8,54,189,657.0
372,0,9,54,193,464.0
372,0,10,54,227,237.0
372,0,11,54,237,0.0
372,0,12,54,0,0.0
372,0,13,54,0,0.0
372,0,14,54,0,0.0
372,0,15,54,0,0.0
372,0,16,110784,120000,0.0767999999999999
372,1,1,60,117,1883.0
372,1,2,60,94,1789.0
372,1,3,60,75,1714.0
372,1,4,54,164,1550.0
372,1,5,54,169,1381.0
372,1,6,54,148,1233.0
372,1,7,54,147,1086.0
372,1,8,54,122,964.0
372,1,9,54,208,756.0
372,1,10,54,102,654.0
372,1,11,54,130,524.0
372,1,12,54,134,390.0
372,1,13,48,170,220.0
372,1,14,36,220,0.0
372,1,15,36,0,0.0
372,1,16,104736,110130,0.0489784799782075
373,0,1,60,89,1911.0
373,0,2,60,98,1813.0
373,0,3,60,106,1707.0
373,0,4,54,100,1607.0
373,0,5,54,99,1508.0
373,0,6,54,120,1388.0
373,0,7,54,139,1249.0
373,0,8,54,133,1116.0
373,0,9,54,86,1030.0
373,0,10,54,142,888.0
373,0,11,54,123,765.0
373,0,12,54,109,656.0
373,0,13,36,301,355.0
373,0,14,36,251,104.0
373,0,15,36,104,0.0
373,0,16,97950,103578,0.0543358628280137
373,1,1,60,119,1881.0
373,1,2,60,137,1744.0
373,1,3,60,82,1662.0
373,1,4,54,132,1530.0
373,1,5,54,154,1376.0
373,1,6,54,144,1232.0
373,1,7,54,182,1050.0
373,1,8,54,151,899.0
373,1,9,54,172,727.0
373,1,10,54,177,550.0
373,1,11,54,132,418.0
373,1,12,54,183,235.0
373,1,13,36,235,0.0
373,1,14,36,0,0.0
373,1,15,36,0,0.0
373,1,16,105798,115164,0.0813274981765135
374,0,1,60,59,1941.0
374,0,2,60,68,1873.0
374,0,3,60,60,1813.0
374,0,4,54,77,1736.0
374,0,5,54,85,1651.0
374,0,6,54,90,1561.0
374,0,7,54,53,1508.0
374,0,8,54,64,1444.0
374,0,9,54,64,1380.0
374,0,10,54,59,1321.0
374,0,11,54,52,1269.0
374,0,12,48,128,1141.0
374,0,13,48,95,1046.0
374,0,14,48,106,940.0
374,0,15,48,37,903.0
374,0,16,58164,76572,0.2404011910358877
374,1,1,60,69,1931.0
374,1,2,60,77,1854.0
374,1,3,60,61,1793.0
374,1,4,54,100,1693.0
374,1,5,54,91,1602.0
374,1,6,54,72,1530.0
374,1,7,54,84,1446.0
374,1,8,54,63,1383.0
374,1,9,54,115,1268.0
374,1,10,54,93,1175.0
374,1,11,54,92,1083.0
374,1,12,48,145,938.0
374,1,13,48,165,773.0
374,1,14,48,138,635.0
374,1,15,48,153,482.0
374,1,16,79608,91968,0.1343945720250522
375,0,1,60,102,1898.0
375,0,2,60,147,1751.0
375,0,3,60,92,1659.0
375,0,4,54,110,1549.0
375,0,5,54,125,1424.0
375,0,6,54,148,1276.0
375,0,7,54,86,1190.0
375,0,8,54,124,1066.0
375,0,9,54,181,885.0
375,0,10,54,185,700.0
375,0,11,54,208,492.0
375,0,12,48,196,296.0
375,0,13,48,143,153.0
375,0,14,48,153,0.0
375,0,15,48,0,0.0
375,0,16,107094,111816,0.0422300922944838
375,1,1,60,116,1884.0
375,1,2,60,165,1719.0
375,1,3,60,144,1575.0
375,1,4,54,92,1483.0
375,1,5,54,167,1316.0
375,1,6,54,134,1182.0
375,1,7,54,192,990.0
375,1,8,54,165,825.0
375,1,9,54,129,696.0
375,1,10,54,219,477.0
375,1,11,54,106,371.0
375,1,12,48,243,128.0
375,1,13,48,128,0.0
375,1,14,48,0,0.0
375,1,15,48,0,0.0
375,1,16,108324,116994,0.074106364428945
376,0,1,60,65,1935.0
376,0,2,60,51,1884.0
376,0,3,60,88,1796.0
376,0,4,54,137,1659.0
376,0,5,54,85,1574.0
376,0,6,54,54,1520.0
376,0,7,54,114,1406.0
376,0,8,54,69,1337.0
376,0,9,54,42,1295.0
376,0,10,54,67,1228.0
376,0,11,54,48,1180.0
376,0,12,48,142,1038.0
376,0,13,48,134,904.0
376,0,14,36,98,806.0
376,0,15,36,80,726.0
376,0,16,65160,81036,0.1959129275877388
376,1,1,60,82,1918.0
376,1,2,60,71,1847.0
376,1,3,60,83,1764.0
376,1,4,54,116,1648.0
376,1,5,54,169,1479.0
376,1,6,54,84,1395.0
376,1,7,54,121,1274.0
376,1,8,54,99,1175.0
376,1,9,54,102,1073.0
376,1,10,54,127,946.0
376,1,11,54,137,809.0
376,1,12,48,105,704.0
376,1,13,48,180,524.0
376,1,14,36,275,249.0
376,1,15,36,215,34.0
376,1,16,97050,100692,0.036169705636992
377,0,1,60,66,1934.0
377,0,2,60,71,1863.0
377,0,3,60,62,1801.0
377,0,4,54,88,1713.0
377,0,5,54,74,1639.0
377,0,6,54,32,1607.0
377,0,7,54,89,1518.0
377,0,8,54,42,1476.0
377,0,9,54,102,1374.0
377,0,10,54,102,1272.0
377,0,11,54,73,1199.0
377,0,12,48,72,1127.0
377,0,13,36,213,914.0
377,0,14,36,154,760.0
377,0,15,36,201,559.0
377,0,16,68352,81636,0.1627223283845362
377,1,1,60,76,1924.0
377,1,2,60,61,1863.0
377,1,3,60,83,1780.0
377,1,4,54,83,1697.0
377,1,5,54,114,1583.0
377,1,6,54,95,1488.0
377,1,7,54,60,1428.0
377,1,8,54,112,1316.0
377,1,9,54,123,1193.0
377,1,10,54,102,1091.0
377,1,11,54,103,988.0
377,1,12,48,179,809.0
377,1,13,36,290,519.0
377,1,14,36,243,276.0
377,1,15,36,114,162.0
377,1,16,87852,95760,0.0825814536340852
378,0,1,60,69,1931.0
378,0,2,60,68,1863.0
378,0,3,60,76,1787.0
378,0,4,54,129,1658.0
378,0,5,54,102,1556.0
378,0,6,54,75,1481.0
378,0,7,54,59,1422.0
378,0,8,54,105,1317.0
378,0,9,54,73,1244.0
378,0,10,54,104,1140.0
378,0,11,54,89,1051.0
378,0,12,36,268,783.0
378,0,13,36,92,691.0
378,0,14,36,189,502.0
378,0,15,36,85,417.0
378,0,16,75348,87108,0.1350048216007714
378,1,1,60,63,1937.0
378,1,2,60,19,1918.0
378,1,3,60,82,1836.0
378,1,4,54,126,1710.0
378,1,5,54,93,1617.0
378,1,6,54,69,1548.0
378,1,7,54,51,1497.0
378,1,8,54,83,1414.0
378,1,9,54,89,1325.0
378,1,10,54,107,1218.0
378,1,11,54,67,1151.0
378,1,12,36,130,1021.0
378,1,13,36,147,874.0
378,1,14,36,144,730.0
378,1,15,36,237,493.0
378,1,16,70518,82476,0.1449876327658955
379,0,1,60,79,1921.0
379,0,2,60,119,1802.0
379,0,3,60,88,1714.0
379,0,4,54,101,1613.0
379,0,5,54,131,1482.0
379,0,6,54,65,1417.0
379,0,7,54,169,1248.0
379,0,8,54,117,1131.0
379,0,9,54,98,1033.0
379,0,10,54,96,937.0
379,0,11,48,87,850.0
379,0,12,48,132,718.0
379,0,13,48,114,604.0
379,0,14,48,207,397.0
379,0,15,48,175,222.0
379,0,16,93438,100344,0.0688232480267878
379,1,1,60,84,1916.0
379,1,2,60,100,1816.0
379,1,3,60,100,1716.0
379,1,4,54,85,1631.0
379,1,5,54,103,1528.0
379,1,6,54,121,1407.0
379,1,7,54,94,1313.0
379,1,8,54,119,1194.0
379,1,9,54,126,1068.0
379,1,10,54,123,945.0
379,1,11,48,214,731.0
379,1,12,48,78,653.0
379,1,13,48,107,546.0
379,1,14,48,153,393.0
379,1,15,48,125,268.0
379,1,16,91170,99402,0.0828152351059334
380,0,1,60,109,1891.0
380,0,2,60,125,1766.0
380,0,3,60,99,1667.0
380,0,4,54,117,1550.0
380,0,5,54,133,1417.0
380,0,6,54,130,1287.0
380,0,7,54,130,1157.0
380,0,8,54,149,1008.0
380,0,9,54,85,923.0
380,0,10,54,163,760.0
380,0,11,48,191,569.0
380,0,12,48,111,458.0
380,0,13,48,200,258.0
380,0,14,48,45,213.0
380,0,15,36,213,0.0
380,0,16,102882,105876,0.0282783633684687
380,1,1,60,74,1926.0
380,1,2,60,55,1871.0
380,1,3,60,84,1787.0
380,1,4,54,94,1693.0
380,1,5,54,71,1622.0
380,1,6,54,62,1560.0
380,1,7,54,111,1449.0
380,1,8,54,126,1323.0
380,1,9,54,79,1244.0
380,1,10,54,121,1123.0
380,1,11,48,91,1032.0
380,1,12,48,101,931.0
380,1,13,48,156,775.0
380,1,14,48,110,665.0
380,1,15,36,162,503.0
380,1,16,76452,89352,0.1443728176201987
381,0,1,60,113,1887.0
381,0,2,60,91,1796.0
381,0,3,60,116,1680.0
381,0,4,54,151,1529.0
381,0,5,54,145,1384.0
381,0,6,54,142,1242.0
381,0,7,54,72,1170.0
381,0,8,54,176,994.0
381,0,9,54,188,806.0
381,0,10,54,119,687.0
381,0,11,48,177,510.0
381,0,12,48,154,356.0
381,0,13,48,217,139.0
381,0,14,36,139,0.0
381,0,15,36,0,0.0
381,0,16,104130,109704,0.0508094508860205
381,1,1,60,63,1937.0
381,1,2,60,78,1859.0
381,1,3,60,84,1775.0
381,1,4,54,93,1682.0
381,1,5,54,74,1608.0
381,1,6,54,86,1522.0
381,1,7,54,76,1446.0
381,1,8,54,66,1380.0
381,1,9,54,95,1285.0
381,1,10,54,87,1198.0
381,1,11,48,139,1059.0
381,1,12,48,83,976.0
381,1,13,48,111,865.0
381,1,14,36,236,629.0
381,1,15,36,221,408.0
381,1,16,77094,88080,0.1247275204359673
382,0,1,60,102,1898.0
382,0,2,60,101,1797.0
382,0,3,60,113,1684.0
382,0,4,54,90,1594.0
382,0,5,54,147,1447.0
382,0,6,54,126,1321.0
382,0,7,54,42,1279.0
382,0,8,54,139,1140.0
382,0,9,54,115,1025.0
382,0,10,54,49,976.0
382,0,11,48,133,843.0
382,0,12,48,207,636.0
382,0,13,36,96,540.0
382,0,14,36,429,111.0
382,0,15,36,111,0.0
382,0,16,96408,102246,0.0570975881697083
382,1,1,60,84,1916.0
382,1,2,60,92,1824.0
382,1,3,60,56,1768.0
382,1,4,54,78,1690.0
382,1,5,54,105,1585.0
382,1,6,54,93,1492.0
382,1,7,54,44,1448.0
382,1,8,54,108,1340.0
382,1,9,54,152,1188.0
382,1,10,54,142,1046.0
382,1,11,48,101,945.0
382,1,12,48,217,728.0
382,1,13,36,252,476.0
382,1,14,36,289,187.0
382,1,15,36,187,0.0
382,1,16,94380,99264,0.0492021276595744
383,0,1,60,110,1890.0
383,0,2,60,90,1800.0
383,0,3,60,131,1669.0
383,0,4,54,108,1561.0
383,0,5,54,90,1471.0
383,0,6,54,61,1410.0
383,0,7,54,194,1216.0
383,0,8,54,150,1066.0
383,0,9,54,135,931.0
383,0,10,54,67,864.0
383,0,11,48,153,711.0
383,0,12,36,508,203.0
383,0,13,36,203,0.0
383,0,14,36,0,0.0
383,0,15,36,0,0.0
383,0,16,96270,105972,0.0915524855622239
383,1,1,60,102,1898.0
383,1,2,60,100,1798.0
383,1,3,60,84,1714.0
383,1,4,54,134,1580.0
383,1,5,54,196,1384.0
383,1,6,54,78,1306.0
383,1,7,54,192,1114.0
383,1,8,54,146,968.0
383,1,9,54,105,863.0
383,1,10,54,148,715.0
383,1,11,48,104,611.0
383,1,12,36,215,396.0
383,1,13,36,185,211.0
383,1,14,36,211,0.0
383,1,15,36,0,0.0
383,1,16,98094,104184,0.058454273208938
384,0,1,60,103,1897.0
384,0,2,60,88,1809.0
384,0,3,60,61,1748.0
384,0,4,54,140,1608.0
384,0,5,54,150,1458.0
384,0,6,54,136,1322.0
384,0,7,54,190,1132.0
384,0,8,54,137,995.0
384,0,9,54,146,849.0
384,0,10,54,140,709.0
384,0,11,36,290,419.0
384,0,12,36,365,54.0
384,0,13,36,54,0.0
384,0,14,36,0,0.0
384,0,15,36,0,0.0
384,0,16,96750,107970,0.1039177549319255
384,1,1,60,35,1965.0
384,1,2,60,18,1947.0
384,1,3,60,25,1922.0
384,1,4,54,32,1890.0
384,1,5,54,56,1834.0
384,1,6,54,49,1785.0
384,1,7,54,50,1735.0
384,1,8,54,55,1680.0
384,1,9,54,28,1652.0
384,1,10,54,39,1613.0
384,1,11,36,86,1527.0
384,1,12,36,23,1504.0
384,1,13,36,104,1400.0
384,1,14,36,123,1277.0
384,1,15,36,134,1143.0
384,1,16,38286,47388,0.1920739427703216
385,0,1,60,49,1951.0
385,0,2,60,48,1903.0
385,0,3,60,51,1852.0
385,0,4,54,50,1802.0
385,0,5,54,97,1705.0
385,0,6,54,90,1615.0
385,0,7,54,84,1531.0
385,0,8,54,49,1482.0
385,0,9,54,72,1410.0
385,0,10,48,97,1313.0
385,0,11,48,48,1265.0
385,0,12,48,85,1180.0
385,0,13,48,62,1118.0
385,0,14,48,50,1068.0
385,0,15,48,95,973.0
385,0,16,53724,72528,0.2592653871608207
385,1,1,60,73,1927.0
385,1,2,60,61,1866.0
385,1,3,60,56,1810.0
385,1,4,54,79,1731.0
385,1,5,54,98,1633.0
385,1,6,54,129,1504.0
385,1,7,54,62,1442.0
385,1,8,54,103,1339.0
385,1,9,54,127,1212.0
385,1,10,48,141,1071.0
385,1,11,48,110,961.0
385,1,12,48,158,803.0
385,1,13,48,94,709.0
385,1,14,48,175,534.0
385,1,15,48,136,398.0
385,1,16,82764,93204,0.11201235998455
386,0,1,60,71,1929.0
386,0,2,60,84,1845.0
386,0,3,60,61,1784.0
386,0,4,54,54,1730.0
386,0,5,54,70,1660.0
386,0,6,54,161,1499.0
386,0,7,54,78,1421.0
386,0,8,54,94,1327.0
386,0,9,54,88,1239.0
386,0,10,48,159,1080.0
386,0,11,48,136,944.0
386,0,12,48,64,880.0
386,0,13,48,212,668.0
386,0,14,48,73,595.0
386,0,15,36,323,272.0
386,0,16,84930,93300,0.0897106109324759
386,1,1,60,111,1889.0
386,1,2,60,150,1739.0
386,1,3,60,59,1680.0
386,1,4,54,114,1566.0
386,1,5,54,201,1365.0
386,1,6,54,127,1238.0
386,1,7,54,104,1134.0
386,1,8,54,128,1006.0
386,1,9,54,117,889.0
386,1,10,48,199,690.0
386,1,11,48,174,516.0
386,1,12,48,156,360.0
386,1,13,48,252,108.0
386,1,14,48,108,0.0
386,1,15,48,0,0.0
386,1,16,104586,108066,0.0322025428904558
387,0,1,60,121,1879.0
387,0,2,60,103,1776.0
387,0,3,60,112,1664.0
387,0,4,54,117,1547.0
387,0,5,54,179,1368.0
387,0,6,54,144,1224.0
387,0,7,54,158,1066.0
387,0,8,54,176,890.0
387,0,9,54,141,749.0
387,0,10,48,211,538.0
387,0,11,48,184,354.0
387,0,12,48,137,217.0
387,0,13,48,217,0.0
387,0,14,48,0,0.0
387,0,15,48,0,0.0
387,0,16,105522,112266,0.0600716156271712
387,1,1,60,124,1876.0
387,1,2,60,152,1724.0
387,1,3,60,105,1619.0
387,1,4,54,221,1398.0
387,1,5,54,212,1186.0
387,1,6,54,79,1107.0
387,1,7,54,172,935.0
387,1,8,54,147,788.0
387,1,9,54,204,584.0
387,1,10,48,203,381.0
387,1,11,48,260,121.0
387,1,12,48,121,0.0
387,1,13,48,0,0.0
387,1,14,48,0,0.0
387,1,15,48,0,0.0
387,1,16,106782,119184,0.1040575916230366
388,0,1,60,67,1933.0
388,0,2,60,88,1845.0
388,0,3,60,91,1754.0
388,0,4,54,52,1702.0
388,0,5,54,119,1583.0
388,0,6,54,105,1478.0
388,0,7,54,97,1381.0
388,0,8,54,66,1315.0
388,0,9,54,22,1293.0
388,0,10,48,118,1175.0
388,0,11,48,135,1040.0
388,0,12,48,137,903.0
388,0,13,36,231,672.0
388,0,14,36,95,577.0
388,0,15,36,225,352.0
388,0,16,78210,87864,0.1098743512701447
388,1,1,60,75,1925.0
388,1,2,60,49,1876.0
388,1,3,60,70,1806.0
388,1,4,54,114,1692.0
388,1,5,54,103,1589.0
388,1,6,54,91,1498.0
388,1,7,54,76,1422.0
388,1,8,54,106,1316.0
388,1,9,54,81,1235.0
388,1,10,48,96,1139.0
388,1,11,48,182,957.0
388,1,12,48,182,775.0
388,1,13,36,272,503.0
388,1,14,36,162,341.0
388,1,15,36,169,172.0
388,1,16,86262,93072,0.073169159360495
389,0,1,60,95,1905.0
389,0,2,60,29,1876.0
389,0,3,60,111,1765.0
389,0,4,54,130,1635.0
389,0,5,54,147,1488.0
389,0,6,54,164,1324.0
389,0,7,54,134,1190.0
389,0,8,54,108,1082.0
389,0,9,54,94,988.0
389,0,10,48,149,839.0
389,0,11,48,266,573.0
389,0,12,36,372,201.0
389,0,13,36,201,0.0
389,0,14,36,0,0.0
389,0,15,36,0,0.0
389,0,16,96606,105186,0.0815697906565512
389,1,1,60,95,1905.0
389,1,2,60,107,1798.0
389,1,3,60,131,1667.0
389,1,4,54,123,1544.0
389,1,5,54,124,1420.0
389,1,6,54,151,1269.0
389,1,7,54,106,1163.0
389,1,8,54,131,1032.0
389,1,9,54,154,878.0
389,1,10,48,164,714.0
389,1,11,48,146,568.0
389,1,12,36,350,218.0
389,1,13,36,174,44.0
389,1,14,36,44,0.0
389,1,15,36,0,0.0
389,1,16,97914,106116,0.0772927739454936
390,0,1,60,113,1887.0
390,0,2,60,81,1806.0
390,0,3,60,123,1683.0
390,0,4,54,120,1563.0
390,0,5,54,108,1455.0
390,0,6,54,100,1355.0
390,0,7,54,125,1230.0
390,0,8,54,187,1043.0
390,0,9,54,165,878.0
390,0,10,48,238,640.0
390,0,11,36,224,416.0
390,0,12,36,314,102.0
390,0,13,36,102,0.0
390,0,14,36,0,0.0
390,0,15,36,0,0.0
390,0,16,96954,109164,0.1118500604594922
390,1,1,60,46,1954.0
390,1,2,60,54,1900.0
390,1,3,60,35,1865.0
390,1,4,54,59,1806.0
390,1,5,54,44,1762.0
390,1,6,54,47,1715.0
390,1,7,54,69,1646.0
390,1,8,54,84,1562.0
390,1,9,54,45,1517.0
390,1,10,48,120,1397.0
390,1,11,36,85,1312.0
390,1,12,36,109,1203.0
390,1,13,36,144,1059.0
390,1,14,36,162,897.0
390,1,15,36,79,818.0
390,1,16,53496,66516,0.1957423777737686
391,0,1,60,119,1881.0
391,0,2,60,141,1740.0
391,0,3,60,151,1589.0
391,0,4,54,244,1345.0
391,0,5,54,117,1228.0
391,0,6,54,183,1045.0
391,0,7,54,129,916.0
391,0,8,54,147,769.0
391,0,9,54,188,581.0
391,0,10,36,446,135.0
391,0,11,36,135,0.0
391,0,12,36,0,0.0
391,0,13,36,0,0.0
391,0,14,36,0,0.0
391,0,15,36,0,0.0
391,0,16,100008,118650,0.1571175726927939
391,1,1,60,33,1967.0
391,1,2,60,30,1937.0
391,1,3,60,15,1922.0
391,1,4,54,42,1880.0
391,1,5,54,39,1841.0
391,1,6,54,63,1778.0
391,1,7,54,45,1733.0
391,1,8,54,27,1706.0
391,1,9,54,49,1657.0
391,1,10,36,26,1631.0
391,1,11,36,103,1528.0
391,1,12,36,96,1432.0
391,1,13,36,96,1336.0
391,1,14,36,93,1243.0
391,1,15,36,82,1161.0
391,1,16,36846,44964,0.1805444355484388
392,0,1,60,103,1897.0
392,0,2,60,109,1788.0
392,0,3,60,67,1721.0
392,0,4,54,163,1558.0
392,0,5,54,123,1435.0
392,0,6,54,106,1329.0
392,0,7,54,178,1151.0
392,0,8,54,123,1028.0
392,0,9,48,166,862.0
392,0,10,48,147,715.0
392,0,11,48,129,586.0
392,0,12,48,145,441.0
392,0,13,48,150,291.0
392,0,14,48,250,41.0
392,0,15,48,41,0.0
392,0,16,103506,107622,0.0382449685008641
392,1,1,60,51,1949.0
392,1,2,60,71,1878.0
392,1,3,60,49,1829.0
392,1,4,54,52,1777.0
392,1,5,54,65,1712.0
392,1,6,54,36,1676.0
392,1,7,54,81,1595.0
392,1,8,54,86,1509.0
392,1,9,48,66,1443.0
392,1,10,48,63,1380.0
392,1,11,48,83,1297.0
392,1,12,48,64,1233.0
392,1,13,48,94,1139.0
392,1,14,48,39,1100.0
392,1,15,48,109,991.0
392,1,16,52404,69912,0.2504291108822519
393,0,1,60,96,1904.0
393,0,2,60,90,1814.0
393,0,3,60,55,1759.0
393,0,4,54,123,1636.0
393,0,5,54,104,1532.0
393,0,6,54,132,1400.0
393,0,7,54,80,1320.0
393,0,8,54,186,1134.0
393,0,9,48,197,937.0
393,0,10,48,89,848.0
393,0,11,48,99,749.0
393,0,12,48,175,574.0
393,0,13,48,183,391.0
393,0,14,48,217,174.0
393,0,15,36,174,0.0
393,0,16,100554,103308,0.0266581484492972
393,1,1,60,73,1927.0
393,1,2,60,79,1848.0
393,1,3,60,43,1805.0
393,1,4,54,71,1734.0
393,1,5,54,109,1625.0
393,1,6,54,122,1503.0
393,1,7,54,79,1424.0
393,1,8,54,76,1348.0
393,1,9,48,61,1287.0
393,1,10,48,103,1184.0
393,1,11,48,119,1065.0
393,1,12,48,154,911.0
393,1,13,48,141,770.0
393,1,14,48,134,636.0
393,1,15,36,109,527.0
393,1,16,74478,86412,0.1381058186363005
394,0,1,60,88,1912.0
394,0,2,60,119,1793.0
394,0,3,60,68,1725.0
394,0,4,54,148,1577.0
394,0,5,54,118,1459.0
394,0,6,54,54,1405.0
394,0,7,54,135,1270.0
394,0,8,54,78,1192.0
394,0,9,48,65,1127.0
394,0,10,48,138,989.0
394,0,11,48,158,831.0
394,0,12,48,147,684.0
394,0,13,48,180,504.0
394,0,14,36,258,246.0
394,0,15,36,246,0.0
394,0,16,96450,100014,0.0356350110984462
394,1,1,60,85,1915.0
394,1,2,60,131,1784.0
394,1,3,60,101,1683.0
394,1,4,54,116,1567.0
394,1,5,54,163,1404.0
394,1,6,54,91,1313.0
394,1,7,54,103,1210.0
394,1,8,54,108,1102.0
394,1,9,48,146,956.0
394,1,10,48,113,843.0
394,1,11,48,163,680.0
394,1,12,48,192,488.0
394,1,13,48,212,276.0
394,1,14,36,210,66.0
394,1,15,36,66,0.0
394,1,16,99978,104742,0.0454831872601249
395,0,1,60,112,1888.0
395,0,2,60,147,1741.0
395,0,3,60,116,1625.0
395,0,4,54,136,1489.0
395,0,5,54,147,1342.0
395,0,6,54,115,1227.0
395,0,7,54,161,1066.0
395,0,8,54,103,963.0
395,0,9,48,219,744.0
395,0,10,48,184,560.0
395,0,11,48,289,271.0
395,0,12,48,241,30.0
395,0,13,36,30,0.0
395,0,14,36,0,0.0
395,0,15,36,0,0.0
395,0,16,104112,113310,0.0811755361397934
395,1,1,60,103,1897.0
395,1,2,60,158,1739.0
395,1,3,60,73,1666.0
395,1,4,54,154,1512.0
395,1,5,54,185,1327.0
395,1,6,54,90,1237.0
395,1,7,54,137,1100.0
395,1,8,54,145,955.0
395,1,9,48,225,730.0
395,1,10,48,215,515.0
395,1,11,48,191,324.0
395,1,12,48,190,134.0
395,1,13,36,134,0.0
395,1,14,36,0,0.0
395,1,15,36,0,0.0
395,1,16,102666,110712,0.0726750487752004
396,0,1,60,90,1910.0
396,0,2,60,103,1807.0
396,0,3,60,64,1743.0
396,0,4,54,71,1672.0
396,0,5,54,140,1532.0
396,0,6,54,75,1457.0
396,0,7,54,133,1324.0
396,0,8,54,165,1159.0
396,0,9,48,126,1033.0
396,0,10,48,205,828.0
396,0,11,48,152,676.0
396,0,12,36,204,472.0
396,0,13,36,233,239.0
396,0,14,36,239,0.0
396,0,15,36,0,0.0
396,0,16,94476,102354,0.0769681692948004
396,1,1,60,90,1910.0
396,1,2,60,87,1823.0
396,1,3,60,66,1757.0
396,1,4,54,121,1636.0
396,1,5,54,113,1523.0
396,1,6,54,176,1347.0
396,1,7,54,155,1192.0
396,1,8,54,132,1060.0
396,1,9,48,162,898.0
396,1,10,48,70,828.0
396,1,11,48,224,604.0
396,1,12,36,196,408.0
396,1,13,36,272,136.0
396,1,14,36,136,0.0
396,1,15,36,0,0.0
396,1,16,95850,102354,0.0635441702327217
397,0,1,60,88,1912.0
397,0,2,60,67,1845.0
397,0,3,60,95,1750.0
397,0,4,54,127,1623.0
397,0,5,54,73,1550.0
397,0,6,54,167,1383.0
397,0,7,54,140,1243.0
397,0,8,54,133,1110.0
397,0,9,48,126,984.0
397,0,10,48,134,850.0
397,0,11,36,72,778.0
397,0,12,36,193,585.0
397,0,13,36,339,246.0
397,0,14,36,226,20.0
397,0,15,36,20,0.0
397,0,16,92640,99522,0.0691505395791884
397,1,1,60,118,1882.0
397,1,2,60,70,1812.0
397,1,3,60,121,1691.0
397,1,4,54,186,1505.0
397,1,5,54,170,1335.0
397,1,6,54,185,1150.0
397,1,7,54,121,1029.0
